nom_standard,code_insee,code_postal,dep_code,dep_nom,population,maire_nom,maire_prenom
Souclin,01411,1150.0,01,Ain,267.0,CASELLA,Maud
Sulignat,01412,1400.0,01,Ain,608.0,GENESTOUX,Alain
Talissieu,01415,1510.0,01,Ain,519.0,DEGUISNE,Sabrina
Tenay,01416,1230.0,01,Ain,1013.0,ALLAIN,Gaël
Thil,01418,1120.0,01,Ain,1156.0,POMMAZ,Valérie
Thoiry,01419,1710.0,01,Ain,6136.0,BENIER,Muriel
Thoissey,01420,1140.0,01,Ain,1655.0,TURREL,Anne
Torcieu,01421,1230.0,01,Ain,744.0,BARBARIN,Estelle
Tossiat,01422,1250.0,01,Ain,1352.0,DAVI,Jean-Marie
Toussieux,01423,1600.0,01,Ain,1198.0,CHAUMONT,Armand
Tramoyes,01424,1390.0,01,Ain,1843.0,DELOCHE,Xavier
La Tranclière,01425,1160.0,01,Ain,286.0,ROUSSET,Daniel
Val-Revermont,01426,1370.0,01,Ain,2500.0,WIEL,Monique
Trévoux,01427,1600.0,01,Ain,6947.0,PÉCHOUX,Marc
Valeins,01428,1140.0,01,Ain,131.0,BARDON,Frédéric
Vandeins,01429,1660.0,01,Ain,717.0,BERARDAN,Christelle
Varambon,01430,1160.0,01,Ain,654.0,,
Vaux-en-Bugey,01431,1150.0,01,Ain,1234.0,VEYSSET RABILLOUD,Françoise
Verjon,01432,1270.0,01,Ain,339.0,JAMME,Philippe
Vernoux,01433,1560.0,01,Ain,301.0,RAVASSARD,Philippe
Versailleux,01434,1330.0,01,Ain,494.0,BRANCHY,Gérard
Versonnex,01435,1210.0,01,Ain,2137.0,DUBOUT,Jacques
Vesancy,01436,1170.0,01,Ain,502.0,MUGNIER,Bernard
Vescours,01437,1560.0,01,Ain,219.0,FLAMAND,Isabelle
Vésines,01439,1570.0,01,Ain,98.0,JULLIN,Gilbert
Vieu-d'Izenave,01441,1430.0,01,Ain,735.0,DELAGNEAU,Dominique
Villars-les-Dombes,01443,1330.0,01,Ain,4954.0,LARRIEU,Pierre
Villebois,01444,1150.0,01,Ain,1197.0,CHARMET,Emilie
Villemotier,01445,1270.0,01,Ain,617.0,GUILLET,Pierre
Villeneuve,01446,1480.0,01,Ain,1569.0,POMMIER,David
Villereversure,01447,1250.0,01,Ain,1353.0,GIRERD,Jordan
Villes,01448,1200.0,01,Ain,400.0,SUSINI,Guy
Villette-sur-Ain,01449,1320.0,01,Ain,762.0,HUMBERT,Jean-Pierre
Villieu-Loyes-Mollon,01450,1800.0,01,Ain,3793.0,BEAUFORT,Eric
Viriat,01451,1440.0,01,Ain,6808.0,PERRET,Bernard
Virieu-le-Grand,01452,1510.0,01,Ain,1118.0,VALLIN,Yvette
Arvière-en-Valromey,01453,1260.0,01,Ain,713.0,MEURIAU,Annie
Virignin,01454,1300.0,01,Ain,1127.0,BAVUZ,Stéphanie
Vongnes,01456,1350.0,01,Ain,71.0,GUILLON,Pascale
Vonnas,01457,1540.0,01,Ain,3216.0,GIVORD,Alain
Abbécourt,02001,2300.0,02,Aisne,507.0,PÂRIS,René
Achery,02002,2800.0,02,Aisne,594.0,LEGARD,Marc
Acy,02003,2200.0,02,Aisne,1016.0,BOURGEOIS,Guillaume
Agnicourt-et-Séchelles,02004,2340.0,02,Aisne,186.0,LETURQUE,Patrice
Aguilcourt,02005,2190.0,02,Aisne,393.0,PREVOT,Gérard
Aisonville-et-Bernoville,02006,2110.0,02,Aisne,259.0,PARENT,Christian
Aizelles,02007,2820.0,02,Aisne,120.0,MERLO,Jean-Marie
Aizy-Jouy,02008,2370.0,02,Aisne,303.0,NECA,Amadéo
Alaincourt,02009,2240.0,02,Aisne,527.0,ANTHONY,Stéphan
Allemant,02010,2320.0,02,Aisne,169.0,HENNEVEUX,Marc
Ambleny,02011,2290.0,02,Aisne,1181.0,BOUVIER,Jean-Marie
Ambrief,02012,2200.0,02,Aisne,78.0,BERTIN,Nicolas
Amifontaine,02013,2190.0,02,Aisne,387.0,SERIN,Denis
Amigny-Rouy,02014,2700.0,02,Aisne,716.0,DUHENOY,Joël
Ancienville,02015,2600.0,02,Aisne,76.0,DESBOVES,Alain
Andelain,02016,2800.0,02,Aisne,212.0,WENDLING MARLIERE,Julie
Anguilcourt-le-Sart,02017,2800.0,02,Aisne,295.0,LEMIRE,Bernard
Anizy-le-Grand,02018,2320.0,02,Aisne,2549.0,CENTONZE SANDRAS,Ambroise
Annois,02019,2480.0,02,Aisne,355.0,DEMAREST,Hugues
Any-Martin-Rieux,02020,2500.0,02,Aisne,455.0,VAN DER SYPT,Carine
Archon,02021,2360.0,02,Aisne,79.0,DUFOURG,Nicolas
Arcy-Sainte-Restitue,02022,2130.0,02,Aisne,399.0,BOUREL,Patrick
Armentières-sur-Ourcq,02023,2210.0,02,Aisne,99.0,BOCQUET,Jean-Pierre
Arrancy,02024,2860.0,02,Aisne,47.0,HARANT,Georges
Artemps,02025,2480.0,02,Aisne,365.0,DUSANTER,Jean-Claude
Assis-sur-Serre,02027,2270.0,02,Aisne,206.0,LEGRAND,Justine
Athies-sous-Laon,02028,2840.0,02,Aisne,2601.0,BRUN,Yves
Attilly,02029,2490.0,02,Aisne,348.0,BELMERE,Sylvie
Aubencheul-aux-Bois,02030,2420.0,02,Aisne,248.0,PASSET,Francis
Aubenton,02031,2500.0,02,Aisne,660.0,GREHANT,Bernard
Aubigny-aux-Kaisnes,02032,2590.0,02,Aisne,247.0,VAN HEESWYCK,Sylvain
Aubigny-en-Laonnois,02033,2820.0,02,Aisne,101.0,,
Audignicourt,02034,2300.0,02,Aisne,116.0,THÉRON,Christophe
Audigny,02035,2120.0,02,Aisne,281.0,GUIARD,Franck
Augy,02036,2220.0,02,Aisne,70.0,RUFFY,Didier
Aulnois-sous-Laon,02037,2000.0,02,Aisne,1369.0,DUMAY,Denis
Les Autels,02038,2360.0,02,Aisne,62.0,HALLE,Eric
Autremencourt,02039,2250.0,02,Aisne,175.0,POTART,Dominique
Autreppes,02040,2580.0,02,Aisne,176.0,BASSE,Paul
Autreville,02041,2300.0,02,Aisne,805.0,BABILOTTE,Michel
Azy-sur-Marne,02042,2400.0,02,Aisne,375.0,GLEIZE,Séverine
Bagneux,02043,2290.0,02,Aisne,63.0,DUBOIS,Jean-Marie
Bancigny,02044,2140.0,02,Aisne,25.0,WOIMANT,Michel
Barenton-Bugny,02046,2000.0,02,Aisne,557.0,BEVIERE,Eric
Barenton-Cel,02047,2000.0,02,Aisne,108.0,PETIT,David
Barenton-sur-Serre,02048,2270.0,02,Aisne,130.0,LECUYER,Christian
Barisis-aux-Bois,02049,2700.0,02,Aisne,739.0,PERNAUT,Guy
Barzy-en-Thiérache,02050,2170.0,02,Aisne,319.0,TELLIER,Pierre-Marie
Barzy-sur-Marne,02051,2850.0,02,Aisne,392.0,BOHAIN,Jean-Claude
Bassoles-Aulers,02052,2380.0,02,Aisne,129.0,HERBULOT,Isabelle
Vallées en Champagne,02053,2330.0,02,Aisne,581.0,LAHOUATI,Bruno
Bazoches-et-Saint-Thibaut,02054,2220.0,02,Aisne,524.0,DROUET,Christian
Beaumé,02055,2500.0,02,Aisne,86.0,HESTERS,Jean-Luc
Beaumont-en-Beine,02056,2300.0,02,Aisne,176.0,GAMBART,Christian
Beaurevoir,02057,2110.0,02,Aisne,1368.0,WABONT,Christian
Beaurieux,02058,2160.0,02,Aisne,832.0,COFFINET,Jean-Paul
Beautor,02059,2800.0,02,Aisne,2672.0,GOARIN,Jackie
Beauvois-en-Vermandois,02060,2590.0,02,Aisne,252.0,LEFEVRE,Bruno
Becquigny,02061,2110.0,02,Aisne,258.0,MOREL,Pierre
Belleau,02062,2400.0,02,Aisne,134.0,LEBOULANGER,Emmanuel
Bellenglise,02063,2420.0,02,Aisne,380.0,,
Belleu,02064,2200.0,02,Aisne,3693.0,MONTARON,Philippe
Bellicourt,02065,2420.0,02,Aisne,574.0,LECLERE,Marcel
Benay,02066,2440.0,02,Aisne,191.0,MASSON,Jacques
Bergues-sur-Sambre,02067,2450.0,02,Aisne,208.0,LACOCHE,Frédéric
Berlancourt,02068,2250.0,02,Aisne,83.0,TORRE,Philippe
Berlise,02069,2340.0,02,Aisne,105.0,JACQUES,Michaël
Bernot,02070,2120.0,02,Aisne,438.0,BOCQUILLON,Xavier
Berny-Rivière,02071,2290.0,02,Aisne,641.0,HERTAULT,Hervé
Berrieux,02072,2820.0,02,Aisne,180.0,PAYEN,Gilles
Berry-au-Bac,02073,2190.0,02,Aisne,703.0,HALLIER,Marie-Christine
Bertaucourt-Epourdon,02074,2800.0,02,Aisne,587.0,MARTEAU,Philippe
Berthenicourt,02075,2240.0,02,Aisne,193.0,VANSTEENBERGHE,Camille
Bertricourt,02076,2190.0,02,Aisne,149.0,BOLLINNE,Hervé
Besmé,02078,2300.0,02,Aisne,167.0,KRESS,Georges
Besmont,02079,2500.0,02,Aisne,142.0,DRU,Michel
Besny-et-Loizy,02080,2870.0,02,Aisne,322.0,DEMAZURE,Franck
Béthancourt-en-Vaux,02081,2300.0,02,Aisne,428.0,SERVAIS,Alain
Beugneux,02082,2210.0,02,Aisne,113.0,CALLAY,Etienne
Beuvardes,02083,2130.0,02,Aisne,746.0,RICHARD,Catherine
Bézu-le-Guéry,02084,2310.0,02,Aisne,252.0,GUYON,Philippe
Bézu-Saint-Germain,02085,2400.0,02,Aisne,991.0,BOUTEILLER,Mauricette
Bichancourt,02086,2300.0,02,Aisne,996.0,DEDUN,Patrick
Bieuxy,02087,2290.0,02,Aisne,34.0,DOURNEL,Isabelle
Bièvres,02088,2860.0,02,Aisne,84.0,BIEDAL,Pierre
Billy-sur-Aisne,02089,2200.0,02,Aisne,1151.0,DE BAERE,Jean-François
Billy-sur-Ourcq,02090,2210.0,02,Aisne,199.0,EMOND,Françoise
Blanzy-lès-Fismes,02091,2160.0,02,Aisne,92.0,FERTE,Dominique
Blérancourt,02093,2300.0,02,Aisne,1261.0,LAPLACE,Patrick
Blesmes,02094,2400.0,02,Aisne,471.0,ANDRE,Francis
Bohain-en-Vermandois,02095,2110.0,02,Aisne,5721.0,ROJO,Yann
Bois-lès-Pargny,02096,2270.0,02,Aisne,191.0,LAYE,Aldric
Boncourt,02097,2350.0,02,Aisne,265.0,REDMER,Régine
Bonneil,02098,2400.0,02,Aisne,377.0,BOUCANT,Stéphanie
Bonnesvalyn,02099,2400.0,02,Aisne,211.0,FRERE,Stéphane
Bony,02100,2420.0,02,Aisne,139.0,GYSELINCK,Philippe
Bosmont-sur-Serre,02101,2250.0,02,Aisne,178.0,DUCHENE,Laurent
Bouconville-Vauclair,02102,2860.0,02,Aisne,186.0,BRATEAU,Stéphane
Boué,02103,2450.0,02,Aisne,1324.0,DONNAY,Eric
Bouffignereux,02104,2160.0,02,Aisne,96.0,EVRARD,Dominique
Bouresches,02105,2400.0,02,Aisne,190.0,FREX,Dominique
Bourg-et-Comin,02106,2160.0,02,Aisne,810.0,DUVAL,Michel
Bourguignon-sous-Coucy,02107,2300.0,02,Aisne,104.0,REBOUR,Daniel
Bourguignon-sous-Montbavin,02108,2000.0,02,Aisne,152.0,BONAMOUR DU TARTRE,Eric
La Bouteille,02109,2140.0,02,Aisne,472.0,STEVENOT,Cyrille
Braine,02110,2220.0,02,Aisne,2237.0,RAMPELBERG,François
Brancourt-en-Laonnois,02111,2320.0,02,Aisne,718.0,ROUYER THIEBAUT,Marie-Laure
Brancourt-le-Grand,02112,2110.0,02,Aisne,556.0,CALLAY,Bertrand
Brasles,02114,2400.0,02,Aisne,1635.0,CONTOZ,Julie
Braye-en-Laonnois,02115,2000.0,02,Aisne,183.0,PILLOY,Françoise
Braye-en-Thiérache,02116,2140.0,02,Aisne,138.0,DORGERE,Bertrand
Bray-Saint-Christophe,02117,2480.0,02,Aisne,67.0,LEGRAND,Benoît
Braye,02118,2880.0,02,Aisne,130.0,FEBVAY LAUNE,Géraldine
Brécy,02119,2210.0,02,Aisne,319.0,VARNIER,Vincent
Brenelle,02120,2220.0,02,Aisne,195.0,DETAILLE,Bertrand
Breny,02121,2210.0,02,Aisne,228.0,VALET,Eric
Brie,02122,2870.0,02,Aisne,55.0,GUILLAUCOURT,Jack
Brissay-Choigny,02123,2240.0,02,Aisne,298.0,GLASSET,Anthony
Brissy-Hamégicourt,02124,2240.0,02,Aisne,653.0,ABDOULI,Marie-Pierre
Brumetz,02125,2810.0,02,Aisne,181.0,GUERIN,Hubert
Brunehamel,02126,2360.0,02,Aisne,453.0,BIENFAIT,Alexandre
Bruyères-sur-Fère,02127,2130.0,02,Aisne,191.0,FRAEYMAN,Fabien
Bruyères-et-Montbérault,02128,2860.0,02,Aisne,1432.0,TOKARSKI,Marie-Pierre
Bruys,02129,2220.0,02,Aisne,19.0,FILLIOUD,Patrick
Bucilly,02130,2500.0,02,Aisne,200.0,LEGRAND,Christian
Bucy-le-Long,02131,2880.0,02,Aisne,1882.0,ROUTIER,Thierry
Bucy-lès-Cerny,02132,2870.0,02,Aisne,189.0,VAN HAMME,Philippe
Bucy-lès-Pierrepont,02133,2350.0,02,Aisne,401.0,COULBEAUT,Béatrice
Buire,02134,2500.0,02,Aisne,849.0,DEMEAUX,Maurice
Buironfosse,02135,2620.0,02,Aisne,1136.0,WATTIER,Marie-Anne
Burelles,02136,2140.0,02,Aisne,124.0,YVERNEAU,Damien
Bussiares,02137,2810.0,02,Aisne,141.0,FRAEYMAN,Francis
Buzancy,02138,2200.0,02,Aisne,192.0,DOUBLET,Jean-Claude
Caillouël-Crépigny,02139,2300.0,02,Aisne,453.0,ALBARIC,Alain
Camelin,02140,2300.0,02,Aisne,447.0,BORGNE,Francis
La Capelle,02141,2260.0,02,Aisne,1769.0,WERY,Johann
Castres,02142,2680.0,02,Aisne,249.0,ACCART,Jean-Marie
Le Catelet,02143,2420.0,02,Aisne,185.0,LOCQUET GONELLE,Chrystelle
Caulaincourt,02144,2490.0,02,Aisne,142.0,TROUILLET,Raphaël
Caumont,02145,2300.0,02,Aisne,546.0,LEWANDOWSKI,Sylvain
Celles-lès-Condé,02146,2330.0,02,Aisne,99.0,BEAUCHARD,Jordane
Celles-sur-Aisne,02148,2370.0,02,Aisne,255.0,GESLIN,Jean-Pierre
Cerizy,02149,2240.0,02,Aisne,59.0,CARLIER,Jean-Christophe
Cerny-en-Laonnois,02150,2860.0,02,Aisne,62.0,VUAROQUEAUX,Claude
Cerny-lès-Bucy,02151,2870.0,02,Aisne,115.0,ALGLAVE,Thomas
Cerseuil,02152,2220.0,02,Aisne,87.0,GUYOT,Jacques
Cessières-Suzy,02153,2320.0,02,Aisne,785.0,BERTELOOT,Pierre
Chacrise,02154,2200.0,02,Aisne,367.0,DELATTRE,Arnaud
Chaillevois,02155,2000.0,02,Aisne,187.0,MIGNOT,Philippe
Chalandry,02156,2270.0,02,Aisne,250.0,DELVILLE,Jean
Chambry,02157,2000.0,02,Aisne,832.0,LEFEBVRE,Sylviane
Chamouille,02158,2860.0,02,Aisne,270.0,LÉAUTÉ,Francis
Champs,02159,2670.0,02,Aisne,304.0,TENAILLON,Marie-Angéline
Chaourse,02160,2340.0,02,Aisne,512.0,NAVEAU,Yannick
La Chapelle-sur-Chézy,02162,2570.0,02,Aisne,298.0,LOISEAU,Patricia
Charly-sur-Marne,02163,2310.0,02,Aisne,2581.0,PLANSON,Patricia
Le Charmel,02164,2850.0,02,Aisne,326.0,BAILLEUL,Martial
Charmes,02165,2800.0,02,Aisne,1624.0,COCU,Bruno
Chartèves,02166,2400.0,02,Aisne,358.0,RICHARD,Pascal
Chassemy,02167,2370.0,02,Aisne,886.0,JEUX,Thierry
Château-Thierry,02168,2400.0,02,Aisne,15204.0,EUGÈNE,Sébastien
Châtillon-lès-Sons,02169,2270.0,02,Aisne,84.0,VENET,François
Châtillon-sur-Oise,02170,2240.0,02,Aisne,124.0,GAMBIER,Léon
Chaudardes,02171,2160.0,02,Aisne,90.0,BOSELLI,Christophe
Chaudun,02172,2200.0,02,Aisne,251.0,AUBERT,Jérôme
Chauny,02173,2300.0,02,Aisne,11496.0,LIEVIN,Emmanuel
Chavignon,02174,2000.0,02,Aisne,841.0,BOURNONVILLE,Catherine
Chavigny,02175,2880.0,02,Aisne,165.0,DESPREZ,Didier
Chavonne,02176,2370.0,02,Aisne,207.0,PILET,Jean-Marc
Chérêt,02177,2860.0,02,Aisne,144.0,HARANG,Francis
Chermizy-Ailles,02178,2860.0,02,Aisne,115.0,MOGLIA,Johnny
Chéry-Chartreuve,02179,2220.0,02,Aisne,379.0,MOREL,Nicolas
Chéry-lès-Pouilly,02180,2000.0,02,Aisne,736.0,BOCHET,Éric
Chéry-lès-Rozoy,02181,2360.0,02,Aisne,91.0,LUCE,Fabrice
Chevennes,02182,2250.0,02,Aisne,121.0,LEGOUX,Patrick
Chevregny,02183,2000.0,02,Aisne,185.0,DELIGNY,Elisabeth
Chevresis-Monceau,02184,2270.0,02,Aisne,340.0,SOLARI,Sébastien
Chézy-en-Orxois,02185,2810.0,02,Aisne,380.0,BARBIER,Maryvonne
Chézy-sur-Marne,02186,2570.0,02,Aisne,1322.0,BEREAUX,Jean-Claude
Chierry,02187,2400.0,02,Aisne,1157.0,SCLAVON,Jean-Marc
Chigny,02188,2120.0,02,Aisne,143.0,WATREMEZ,Christine
Chivres-en-Laonnois,02189,2350.0,02,Aisne,349.0,DUCAT,Philippe
Chivres-Val,02190,2880.0,02,Aisne,527.0,CHOQUENET,Vincent
Chivy-lès-Étouvelles,02191,2000.0,02,Aisne,500.0,RABOUILLE,Jean-Marie
Chouy,02192,2210.0,02,Aisne,375.0,PHILIPON,Vincent
Cierges,02193,2130.0,02,Aisne,66.0,BÉRÈCHE,Jean-Marie
Cilly,02194,2250.0,02,Aisne,177.0,HENNINOT,Pierre-Jean
Ciry-Salsogne,02195,2220.0,02,Aisne,896.0,CAMACHO,Serge
Clacy-et-Thierret,02196,2000.0,02,Aisne,300.0,BARAN,Claude
Clairfontaine,02197,2260.0,02,Aisne,525.0,TRICOTEAUX,Régis
Clamecy,02198,2880.0,02,Aisne,233.0,FERTE,Thierry
Clastres,02199,2440.0,02,Aisne,593.0,GASDON,Jean-Louis
Clermont-les-Fermes,02200,2340.0,02,Aisne,101.0,GARD,Laurent
Cœuvres-et-Valsery,02201,2600.0,02,Aisne,458.0,BRUYANT,Monique
Coincy,02203,2210.0,02,Aisne,1253.0,ARNEFAUX,Alain
Coingt,02204,2360.0,02,Aisne,63.0,HUYGHE,Pascal
Colligis-Crandelain,02205,2860.0,02,Aisne,213.0,D'HAUTEFEUILLE,Iseult
Colonfay,02206,2120.0,02,Aisne,73.0,BOURGEOIS,Michel
Commenchon,02207,2300.0,02,Aisne,218.0,COQUISART,Arnaud
Concevreux,02208,2160.0,02,Aisne,260.0,MARLIER,Francis
Condé-en-Brie,02209,2330.0,02,Aisne,675.0,MOYSE,Dominique
Condé-sur-Aisne,02210,2370.0,02,Aisne,358.0,GUEDON,Typhaine
Condé-sur-Suippe,02211,2190.0,02,Aisne,327.0,FAVEREAUX,Gilles
Condren,02212,2700.0,02,Aisne,692.0,FLORIN,Claude
Connigis,02213,2330.0,02,Aisne,330.0,SALOT,Didier
Contescourt,02214,2680.0,02,Aisne,61.0,MORTELLI,Roland
Corbeny,02215,2820.0,02,Aisne,846.0,VANDOIS,Dany
Corcy,02216,2600.0,02,Aisne,304.0,ROBILLARD,Marc
Coucy-le-Château-Auffrique,02217,2380.0,02,Aisne,987.0,BOUTROY,Sophie
Coucy-lès-Eppes,02218,2840.0,02,Aisne,646.0,DA ENCARNAÇAO,Paolo
Coucy-la-Ville,02219,2380.0,02,Aisne,195.0,DE SOUSA,Maximino
Coulonges-Cohan,02220,2130.0,02,Aisne,442.0,STRAGIER,Véronique
Coupru,02221,2310.0,02,Aisne,156.0,CLOBOURSE,Elisabeth
Courbes,02222,2800.0,02,Aisne,37.0,LAVAL,Monique
Courboin,02223,2330.0,02,Aisne,302.0,RAHIR,Brigitte
Courcelles-sur-Vesle,02224,2220.0,02,Aisne,344.0,TORDEUX,Luc
Courchamps,02225,2810.0,02,Aisne,83.0,DECOCK,Roland
Courmelles,02226,2200.0,02,Aisne,1854.0,SVRCEK,Arnaud
Courmont,02227,2130.0,02,Aisne,121.0,DUJON,Régis
Courtemont-Varennes,02228,2850.0,02,Aisne,349.0,DELAMARRE,Florence
Courtrizy-et-Fussigny,02229,2820.0,02,Aisne,75.0,CHAUPIN,Ludovic
Couvrelles,02230,2220.0,02,Aisne,180.0,WATIER,Francis
Couvron-et-Aumencourt,02231,2270.0,02,Aisne,936.0,RIBEIRO,Carole
Coyolles,02232,2600.0,02,Aisne,365.0,NELATON,Robert
Cramaille,02233,2130.0,02,Aisne,139.0,GRENOT,Didier
Craonne,02234,2160.0,02,Aisne,83.0,HERMET,Geneviève
Craonnelle,02235,2160.0,02,Aisne,114.0,BOULANGER,Pascal
Crécy-au-Mont,02236,2380.0,02,Aisne,326.0,MORLET,Vincent
Crécy-sur-Serre,02237,2270.0,02,Aisne,1503.0,JONNEAUX,Bertrand
Crépy,02238,2870.0,02,Aisne,1803.0,FÈRON,Fabrice
Crézancy,02239,2650.0,02,Aisne,1220.0,MANGIN,Eric
Croix-Fonsomme,02240,2110.0,02,Aisne,192.0,MORLET,Lilian
La Croix-sur-Ourcq,02241,2210.0,02,Aisne,90.0,GAUTIER,Ludovic
Crouttes-sur-Marne,02242,2310.0,02,Aisne,624.0,ADAM,Hubert
Crouy,02243,2880.0,02,Aisne,2999.0,PLATRIER,Claude
Crupilly,02244,2120.0,02,Aisne,64.0,VALLIET,Odile
Cuffies,02245,2880.0,02,Aisne,1787.0,DUFOUR,Serge
Cugny,02246,2480.0,02,Aisne,603.0,BONO,Michel
Cuirieux,02248,2350.0,02,Aisne,155.0,FELZINGER,Franck
Cuiry-Housse,02249,2220.0,02,Aisne,101.0,DE SUTTER,Côme
Cuiry-lès-Chaudardes,02250,2160.0,02,Aisne,76.0,BRIDIER,Tony
Cuiry-lès-Iviers,02251,2360.0,02,Aisne,26.0,GUILMART,Faustin
Cuissy-et-Geny,02252,2160.0,02,Aisne,71.0,BONNEVILLE,Murielle
Cuisy-en-Almont,02253,2200.0,02,Aisne,355.0,CHAMPENOIS,Françoise
Cutry,02254,2600.0,02,Aisne,127.0,LETRILLART,Benoît
Cys-la-Commune,02255,2220.0,02,Aisne,157.0,DENIS,Christian
Dagny-Lambercy,02256,2140.0,02,Aisne,128.0,DIDIER,Pierre
Dallon,02257,2680.0,02,Aisne,438.0,PINCHON,Nicolas
Dammard,02258,2470.0,02,Aisne,372.0,CARION,Denis
Dampleux,02259,2600.0,02,Aisne,386.0,SEGUIN,Guillaume
Danizy,02260,2800.0,02,Aisne,639.0,DESCHUTTER,Gérard
Dercy,02261,2270.0,02,Aisne,388.0,BORNIER,Bernard
Deuillet,02262,2700.0,02,Aisne,207.0,MAHU,Bernard
Dhuizel,02263,2220.0,02,Aisne,113.0,LALLIER,Corinne
Dizy-le-Gros,02264,2340.0,02,Aisne,726.0,APPERT,Martin
Dohis,02265,2360.0,02,Aisne,88.0,LATOUR,Alain
Dolignon,02266,2360.0,02,Aisne,40.0,BIENAIME,Corinne
Dommiers,02267,2600.0,02,Aisne,301.0,BERSON,Jean-Pascal
Domptin,02268,2310.0,02,Aisne,625.0,LUQUIN,Emeric
Dorengt,02269,2450.0,02,Aisne,152.0,CAMBRAYE,Olivier
Douchy,02270,2590.0,02,Aisne,165.0,CORDIER,Pierre
Dravegny,02271,2130.0,02,Aisne,130.0,FERNANDEZ,Françoise
Droizy,02272,2210.0,02,Aisne,76.0,GIROD,Pierre-Emmanuel
Dury,02273,2480.0,02,Aisne,196.0,RACHESBOEUF,Alain
Ébouleau,02274,2350.0,02,Aisne,183.0,VAN DEN AVENNE,Urbain
Effry,02275,2500.0,02,Aisne,316.0,MICHEL,Alain
Englancourt,02276,2260.0,02,Aisne,117.0,CARLIER,Daniel
Épagny,02277,2290.0,02,Aisne,341.0,DE FAY,Jean-François
Éparcy,02278,2500.0,02,Aisne,32.0,BAILLY,Pascal
Épaux-Bézu,02279,2400.0,02,Aisne,544.0,HAY,Etienne
Épieds,02280,2400.0,02,Aisne,410.0,CRENET,Didier
L'Épine-aux-Bois,02281,2540.0,02,Aisne,249.0,PIERRE,Nathalie
Eppes,02282,2840.0,02,Aisne,432.0,BOUILLÉ,François
Erlon,02283,2250.0,02,Aisne,284.0,DUPONT,Louise
Erloy,02284,2260.0,02,Aisne,102.0,PREDHOMME,Raymond
Esquéhéries,02286,2170.0,02,Aisne,855.0,COMPERE,Alain
Essigny-le-Grand,02287,2690.0,02,Aisne,1054.0,GRZEZICZAK,Philippe
Essigny-le-Petit,02288,2100.0,02,Aisne,347.0,PROIX,Arnaud
Essises,02289,2570.0,02,Aisne,411.0,TREHEL,Christian
Essômes-sur-Marne,02290,2400.0,02,Aisne,2719.0,BERGAULT,Jean-Paul
Estrées,02291,2420.0,02,Aisne,409.0,DE WEVER,Jean Charles
Étampes-sur-Marne,02292,2400.0,02,Aisne,1335.0,MAGNIER,Jean-Luc
Étaves-et-Bocquiaux,02293,2110.0,02,Aisne,548.0,GABELLE,Gilles
Étouvelles,02294,2000.0,02,Aisne,207.0,GUILLOUARD,Didier
Étréaupont,02295,2580.0,02,Aisne,848.0,DEGARDIN-BRUY,Michèle
Étreillers,02296,2590.0,02,Aisne,1182.0,REMY,Jean-Marie
Étrépilly,02297,2400.0,02,Aisne,125.0,POLIN,Jean-Pierre
Étreux,02298,2510.0,02,Aisne,1457.0,DUFERME,Bertrand
Évergnicourt,02299,2190.0,02,Aisne,529.0,CAVEL,Olivier
Faverolles,02302,2600.0,02,Aisne,340.0,POTEAUX,Christian
Fayet,02303,2100.0,02,Aisne,698.0,ARDAENS,Virginie
La Fère,02304,2800.0,02,Aisne,2850.0,VILAIN,Marie-Noëlle
Fère-en-Tardenois,02305,2130.0,02,Aisne,2925.0,ROSELEUX,Jean-Paul
La Ferté-Chevresis,02306,2270.0,02,Aisne,514.0,BURTON,Franck
La Ferté-Milon,02307,2460.0,02,Aisne,2047.0,LE FRÈRE,Céline
Fesmy-le-Sart,02308,2450.0,02,Aisne,503.0,RIOU,Gaspard
Festieux,02309,2840.0,02,Aisne,695.0,BUVRY,Benoît
Fieulaine,02310,2110.0,02,Aisne,249.0,LECLERCQ,Jérôme
Filain,02311,2000.0,02,Aisne,119.0,,
La Flamengrie,02312,2260.0,02,Aisne,1093.0,FOURDRIGNIER,Jean
Flavigny-le-Grand-et-Beaurain,02313,2120.0,02,Aisne,440.0,HENNECHART,Olivier
Flavy-le-Martel,02315,2520.0,02,Aisne,1661.0,JULIEN,Patrick
Fleury,02316,2600.0,02,Aisne,125.0,DANGER,Jean-François
Fluquières,02317,2590.0,02,Aisne,205.0,CORDIER,Pascal
Folembray,02318,2670.0,02,Aisne,1370.0,PORTAS,Jacques
Fonsomme,02319,2110.0,02,Aisne,503.0,NOËL,Colette
Fontaine-lès-Clercs,02320,2680.0,02,Aisne,229.0,MAUDENS,Frédéric
Fontaine-lès-Vervins,02321,2140.0,02,Aisne,876.0,MARLOT,Laurent
Fontaine-Notre-Dame,02322,2110.0,02,Aisne,381.0,DEFRANCE,Thierry
Fontaine-Uterte,02323,2110.0,02,Aisne,136.0,MICHALAK,Patrick
Fontenelle,02324,2170.0,02,Aisne,297.0,LUSTENBERGER,Corinne
Fontenoy,02326,2290.0,02,Aisne,464.0,ZIMMER,Patrice
Foreste,02327,2590.0,02,Aisne,161.0,FOUQUIER D'HEROUEL,Jean-Baptiste
Fossoy,02328,2650.0,02,Aisne,513.0,LEDUC,Hervé
Fourdrain,02329,2870.0,02,Aisne,424.0,MARRON,Alexandre
